StockCode,Month,Quantity,TotalSales
20615,2011-11,70,59.26
20615,2011-12,1,0.75
20616,2010-12,50,40.2
20616,2011-01,1,2.1
20616,2011-02,6,12.600000000000001
20616,2011-04,1,2.1
20616,2011-05,4,8.4
20616,2011-06,10,7.5
20616,2011-07,26,19.5
20616,2011-08,6,4.5
20616,2011-09,1,0.75
20616,2011-10,6,7.88
20616,2011-11,22,16.5
20616,2011-12,1,0.75
20617,2010-12,8,16.8
20617,2011-01,4,8.4
20617,2011-02,1,2.1
20617,2011-04,8,14.34
20617,2011-05,9,18.900000000000002
20617,2011-06,12,22.740000000000002
20617,2011-08,7,14.7
20617,2011-09,2,4.2
20617,2011-10,3,8.33
20617,2011-11,12,27.23
20618,2010-12,2,4.2
20618,2011-01,4,8.4
20618,2011-02,5,10.5
20618,2011-04,8,14.34
20618,2011-05,5,10.5
20618,2011-06,19,37.440000000000005
20618,2011-07,2,4.2
20618,2011-08,6,12.600000000000001
20618,2011-09,2,4.2
20618,2011-10,4,8.4
20618,2011-11,10,21.0
20618,2011-12,1,2.1
20619,2010-12,48,36.0
20619,2011-01,33,36.9
20619,2011-02,7,14.700000000000001
20619,2011-03,12,25.200000000000003
20619,2011-04,6,10.14
20619,2011-05,2,4.2
20619,2011-06,19,37.440000000000005
20619,2011-07,6,12.600000000000001
20619,2011-09,1,4.13
20619,2011-10,3,12.39
20619,2011-11,5,12.530000000000001
20622,2010-12,51,42.3
20622,2011-01,35,41.1
20622,2011-02,3,6.300000000000001
20622,2011-03,6,12.600000000000001
20622,2011-04,15,29.04
20622,2011-05,8,16.8
20622,2011-06,10,18.54
20622,2011-07,5,10.5
20622,2011-08,10,21.0
20622,2011-09,2,4.2
20622,2011-10,1,2.1
20622,2011-11,17,35.7
20652,2010-12,2,2.5
20652,2011-01,3,3.75
20652,2011-02,12,15.0
20652,2011-03,17,21.25
20652,2011-05,14,17.5
20652,2011-06,5,6.25
20652,2011-07,13,16.25
20652,2011-08,28,35.0
20652,2011-09,3,3.75
20652,2011-10,9,14.879999999999999
20652,2011-11,43,57.38
20652,2011-12,1,1.25
20653,2011-03,12,15.0
20653,2011-06,7,8.75
20653,2011-11,13,17.46
20653,2011-12,1,2.46
20654,2010-12,6,7.5
20654,2011-01,10,12.5
20654,2011-02,13,16.25
20654,2011-03,12,15.0
20654,2011-04,12,12.72
20654,2011-05,3,3.75
20654,2011-06,14,15.22
20654,2011-07,1,1.25
20654,2011-08,13,16.25
20654,2011-09,2,2.5
20654,2011-10,1,1.25
20654,2011-11,17,21.25
20654,2011-12,1,1.25
20655,2010-12,8,10.0
20655,2011-01,4,5.0
20655,2011-02,5,6.25
20655,2011-03,5,6.25
20655,2011-04,19,21.47
20655,2011-05,13,16.25
20655,2011-06,13,13.97
20655,2011-07,2,2.5
20655,2011-08,5,6.25
20655,2011-09,9,12.46
20655,2011-10,1,2.46
20655,2011-11,4,5.0
20655,2011-12,1,1.25
20657,2010-12,3,3.75
20657,2011-01,1,1.25
20657,2011-02,17,21.25
20657,2011-03,2,2.5
20657,2011-04,5,6.25
20657,2011-06,15,16.47
20657,2011-07,7,8.75
20657,2011-09,4,6.21
20657,2011-10,1,2.46
20657,2011-11,6,7.5
20658,2010-12,37,46.25
20658,2011-01,36,45.0
20658,2011-02,38,47.5
20658,2011-03,65,81.25
20658,2011-04,59,73.75
20658,2011-05,10,12.5
20658,2011-06,50,62.5
20658,2011-07,5,6.25
20658,2011-08,20,25.0
20658,2011-09,8,10.0
20659,2010-12,7,8.75
20659,2011-01,1,1.25
20659,2011-02,3,3.75
20659,2011-03,3,3.75
20659,2011-04,12,12.72
20659,2011-06,13,13.97
20659,2011-07,13,16.25
20659,2011-08,5,6.25
20659,2011-09,14,25.97
20659,2011-10,3,7.38
20659,2011-11,16,29.68
20659,2011-12,5,11.09
20661,2010-12,1,2.95
20661,2011-09,2,11.58
20661,2011-10,6,20.54
20662,2011-01,7,20.650000000000002
20662,2011-02,1,2.95
20662,2011-10,3,17.37
20663,2010-12,1,2.95
20663,2011-01,1,2.95
20663,2011-10,1,5.79
20664,2010-12,6,17.700000000000003
20665,2010-12,32,94.4
20665,2011-01,18,53.10000000000001
20665,2011-02,32,94.4
20665,2011-03,32,94.4
20665,2011-04,39,115.05000000000001
20665,2011-05,53,156.35000000000002
20665,2011-06,41,120.95000000000002
20665,2011-07,16,47.2
20665,2011-08,29,85.55000000000001
20665,2011-09,31,86.65
20665,2011-10,17,50.150000000000006
20666,2010-12,1,2.95
20666,2011-03,1,2.95
20666,2011-04,2,5.9
20667,2011-05,1,2.95
20668,2010-12,1858,199.92
20668,2011-01,72,8.64
20668,2011-02,48,5.76
20668,2011-03,168,20.159999999999997
20668,2011-04,49,5.88
20668,2011-05,128,15.36
20668,2011-06,438,52.56
20668,2011-07,294,35.28
20668,2011-08,1152,126.72
20668,2011-09,313,37.559999999999995
20668,2011-10,2357,263.64
20668,2011-11,4391,480.84000000000003
20668,2011-12,1446,156.24
20669,2010-12,28,35.0
20669,2011-01,44,55.0
20669,2011-02,21,26.25
20669,2011-05,7,8.75
20669,2011-06,12,15.0
20669,2011-07,3,3.75
20669,2011-08,25,31.25
20669,2011-09,27,33.75
20669,2011-10,11,13.75
20669,2011-11,17,21.25
20670,2010-12,1,2.95
20670,2011-04,1,2.95
20670,2011-05,2,5.9
20670,2011-09,1,5.79
20670,2011-10,1,5.79
20670,2011-11,2,5.9
20671,2010-12,10,12.5
20674,2010-12,49,61.25
20674,2011-01,219,260.07
20674,2011-02,181,212.57
20674,2011-03,55,68.75
20674,2011-04,55,68.75
20674,2011-05,142,163.82
20674,2011-06,103,128.75
20674,2011-07,116,131.32
20674,2011-08,71,88.75
20674,2011-09,106,132.5
20674,2011-10,148,171.32
20674,2011-11,95,119.96000000000001
20674,2011-12,33,41.25
20675,2010-12,134,153.82
20675,2011-01,348,393.96000000000004
20675,2011-02,334,390.14
20675,2011-03,472,535.28
20675,2011-04,121,151.25
20675,2011-05,266,318.82
20675,2011-06,145,181.25
20675,2011-07,152,176.32
20675,2011-08,173,202.57
20675,2011-09,234,265.14
20675,2011-10,162,188.82
20675,2011-11,156,182.53
20675,2011-12,32,40.0
20676,2010-12,164,191.32
20676,2011-01,478,556.46
20676,2011-02,442,511.46000000000004
20676,2011-03,617,689.1700000000001
20676,2011-04,242,288.82
20676,2011-05,233,277.57
20676,2011-06,489,570.21
20676,2011-07,351,397.71000000000004
20676,2011-08,432,485.28000000000003
20676,2011-09,202,240.03
20676,2011-10,197,233.78
20676,2011-11,427,492.71000000000004
20676,2011-12,89,112.46000000000001
20677,2010-12,214,240.14000000000001
20677,2011-01,207,245.07
20677,2011-02,318,370.14
20677,2011-03,501,544.1700000000001
20677,2011-04,177,207.57
20677,2011-05,156,195.0
20677,2011-06,233,277.57
20677,2011-07,311,347.71000000000004
20677,2011-08,351,397.71000000000004
20677,2011-09,211,252.49
20677,2011-10,153,178.78
20677,2011-11,188,224.95000000000002
20677,2011-12,139,161.28
20678,2011-09,4,6.6
20679,2010-12,143,808.85
20679,2011-01,143,790.85
20679,2011-02,70,400.3
20679,2011-03,85,469.3
20679,2011-04,35,208.25
20679,2011-05,168,879.6
20679,2011-06,41,243.95000000000002
20679,2011-07,163,909.85
20679,2011-08,204,1087.8
20679,2011-09,136,822.22
20679,2011-10,256,1376.2
20679,2011-11,150,844.5
20679,2011-12,36,214.20000000000002
20681,2010-12,36,117.0
20681,2011-01,52,169.0
20681,2011-02,31,100.75
20681,2011-03,6,19.5
20682,2010-12,90,292.5
20682,2011-01,113,358.25
20682,2011-02,48,156.0
20682,2011-03,113,337.25
20682,2011-04,24,78.0
20682,2011-05,23,74.75
20682,2011-06,52,169.0
20682,2011-07,47,152.75
20682,2011-08,111,330.75
20682,2011-09,176,572.0
20682,2011-10,133,435.63
20682,2011-11,117,397.15
20682,2011-12,93,275.63
20684,2010-12,2,6.5
20684,2011-01,24,78.0
20684,2011-02,19,61.75
20684,2011-03,9,29.25
20684,2011-04,10,32.5
20684,2011-05,3,9.75
20684,2011-06,7,22.75
20684,2011-07,4,13.0
20685,2010-12,357,2526.15
20685,2011-01,273,1951.95
20685,2011-02,169,1223.55
20685,2011-03,228,1656.6000000000001
20685,2011-04,122,897.9000000000001
20685,2011-05,534,3271.3
20685,2011-06,695,3660.25
20685,2011-07,595,3214.25
20685,2011-08,146,1077.7
20685,2011-09,183,1399.25
20685,2011-10,188,1425.16
20685,2011-11,327,2470.99
20685,2011-12,84,622.8
20686,2010-12,12,39.0
20686,2011-01,8,26.0
20686,2011-02,19,61.75
20686,2011-03,11,35.75
20686,2011-04,7,22.75
20686,2011-05,4,13.0
20686,2011-06,22,71.5
20686,2011-07,5,16.25
20686,2011-08,47,152.75
20686,2011-09,31,100.75
20686,2011-10,28,94.38
20686,2011-11,59,191.75
20686,2011-12,2,6.5
20694,2011-02,9,33.75
20694,2011-03,4,15.0
20694,2011-04,1,3.75
20694,2011-06,1,3.75
20694,2011-07,9,33.75
20694,2011-10,12,45.0
20695,2010-12,1,4.25
20695,2011-03,1,4.25
20695,2011-09,2,8.5
20695,2011-11,1,4.25
20696,2010-12,10,37.5
20696,2011-02,1,3.75
20696,2011-06,1,3.75
20696,2011-07,7,26.25
20696,2011-10,11,41.25
20696,2011-11,2,7.5
20697,2010-12,1,2.55
20697,2011-01,1,2.55
20697,2011-05,3,7.6499999999999995
20697,2011-07,4,10.2
20697,2011-09,5,12.75
20697,2011-11,5,12.75
20698,2011-01,3,7.6499999999999995
20698,2011-05,3,7.6499999999999995
20698,2011-09,5,12.75
20698,2011-11,5,12.75
20699,2010-12,1,2.55
20699,2011-01,6,15.299999999999999
20699,2011-02,7,17.849999999999998
20699,2011-03,7,17.849999999999998
20699,2011-06,2,5.1
20699,2011-07,2,5.1
20699,2011-11,3,7.6499999999999995
20699,2011-12,1,2.55
20700,2010-12,1,3.75
20700,2011-05,4,15.0
20700,2011-06,5,18.75
20701,2010-12,1,3.75
20701,2011-06,5,18.75
20702,2010-12,13,55.25
20702,2011-01,11,46.75
20702,2011-02,19,80.75
20702,2011-03,23,97.75
20702,2011-04,19,80.75
20702,2011-05,9,38.25
20702,2011-06,19,80.75
20702,2011-07,5,21.25
20702,2011-08,3,12.75
20702,2011-10,7,29.75
20703,2011-04,1,4.25
20704,2010-12,80,156.0
20704,2011-01,56,109.2
20704,2011-02,1,6.95
20704,2011-03,4,27.8
20704,2011-04,2,13.9
20704,2011-05,2,13.9
20704,2011-06,1,6.95
20704,2011-07,6,41.7
20704,2011-08,5,34.75
20704,2011-09,4,27.8
20704,2011-10,12,83.4
20704,2011-11,2,13.9
20704,2011-12,36,90.2
20705,2010-12,56,109.2
20705,2011-01,48,93.6
20705,2011-02,1,6.95
20705,2011-03,6,41.7
20705,2011-04,2,13.9
20705,2011-05,2,13.9
20705,2011-06,2,13.9
20705,2011-07,3,20.85
20705,2011-08,1,6.95
20705,2011-09,2,13.9
20705,2011-10,6,41.7
20705,2011-11,1,6.95
20705,2011-12,13,45.35
20707,2010-12,2,2.5
20707,2011-01,2,2.5
20707,2011-02,16,20.0
20707,2011-03,6,7.5
20707,2011-04,24,25.44
20707,2011-05,20,25.0
20707,2011-06,6,7.5
20707,2011-07,31,36.47
20707,2011-08,12,15.0
20707,2011-09,4,8.629999999999999
20707,2011-10,15,18.89
20707,2011-11,16,23.630000000000003
20707,2011-12,1,2.46
20711,2010-12,210,379.5
20711,2011-01,528,933.6
20711,2011-02,397,684.15
20711,2011-03,1047,1786.6499999999999
20711,2011-04,197,365.46000000000004
20711,2011-05,422,819.76
20711,2011-06,172,328.76
20711,2011-07,127,264.16
20711,2011-08,172,357.76
20711,2011-09,378,716.64
20711,2011-10,206,399.48
20711,2011-11,342,653.36
20712,2010-12,292,539.4
20712,2011-01,371,717.45
20712,2011-02,320,594.0
20712,2011-03,1258,2240.62
20712,2011-04,326,629.88
20712,2011-05,785,1486.5
20712,2011-06,725,1392.0
20712,2011-07,530,1032.8
20712,2011-08,772,1485.7600000000002
20712,2011-09,1022,1945.11
20712,2011-10,1041,1986.33
20712,2011-11,656,1274.58
20712,2011-12,89,187.17000000000002
20713,2010-12,467,850.65
20713,2011-01,681,1201.95
20713,2011-02,766,1343.7
20713,2011-03,1458,2504.1
20713,2011-06,864,1584.12
20713,2011-07,1020,1892.8
20713,2011-08,1593,2971.44
20713,2011-09,1675,3128.05
20713,2011-10,910,1660.8
20713,2011-11,561,1053.28
20713,2011-12,471,886.03
20716,2010-12,24,30.0
20716,2011-01,49,61.25
20716,2011-02,44,55.0
20716,2011-03,66,82.5
20716,2011-04,113,122.25
20716,2011-05,9,11.25
20716,2011-06,9,11.25
20717,2010-12,75,93.75
20717,2011-01,207,239.75
20717,2011-02,148,166.0
20717,2011-03,240,281.0
20717,2011-04,110,137.5
20717,2011-05,268,316.0
20717,2011-06,239,279.75
20717,2011-07,190,233.7
20717,2011-08,179,223.75
20717,2011-09,43,53.75
20717,2011-10,116,148.63
20717,2011-11,214,273.55
20717,2011-12,7,8.75
20718,2010-12,150,187.5
20718,2011-01,420,487.0
20718,2011-02,342,408.5
20718,2011-03,364,417.0
20718,2011-04,216,270.0
20718,2011-05,417,502.25
20718,2011-06,577,664.25
20718,2011-07,186,232.5
20718,2011-08,385,481.25
20718,2011-09,205,258.67
20718,2011-10,260,329.84
20718,2011-11,439,535.8
20718,2011-12,303,340.75
20719,2010-12,540,408.29999999999995
20719,2011-01,645,522.12
20719,2011-02,691,535.35
20719,2011-03,1102,847.0
20719,2011-04,334,267.0
20719,2011-05,891,692.35
20719,2011-06,1259,966.15
20719,2011-07,573,474.05
20719,2011-08,1022,799.8
20719,2011-09,779,606.25
20719,2011-10,657,533.23
20719,2011-11,505,435.49
20719,2011-12,239,190.15
20723,2010-12,147,122.35
20723,2011-01,323,257.65
20723,2011-02,401,314.85
20723,2011-03,741,584.35
20723,2011-04,559,458.25
20723,2011-05,619,500.15000000000003
20723,2011-06,800,641.0
20723,2011-07,581,480.85
20723,2011-08,880,693.4
20723,2011-09,881,682.29
20723,2011-10,354,308.7
20723,2011-11,499,422.85
20723,2011-12,62,54.260000000000005
20724,2010-12,326,274.5
20724,2011-01,660,522.0
20724,2011-02,1002,773.7
20724,2011-03,999,777.65
20724,2011-04,661,531.95
20724,2011-05,937,744.45
20724,2011-06,1527,1180.95
20724,2011-07,867,697.9499999999999
20724,2011-08,1488,1158.2
20724,2011-09,1479,1164.59
20724,2011-10,1137,920.6899999999999
20724,2011-11,1346,1081.44
20724,2011-12,380,297.78000000000003
20725,2010-12,648,1057.2
20725,2011-01,1546,2370.9
20725,2011-02,1076,1675.4
20725,2011-03,1388,2176.2
20725,2011-04,924,1504.6
20725,2011-05,2197,3439.05
20725,2011-06,1477,2337.05
20725,2011-07,1663,2631.95
20725,2011-08,1975,3144.75
20725,2011-09,1744,2761.04
20725,2011-10,1170,1902.02
20725,2011-11,1732,2752.04
20725,2011-12,357,586.25
20726,2010-12,488,765.2
20726,2011-01,522,861.3
20726,2011-02,419,671.35
20726,2011-03,961,1485.65
20726,2011-04,544,877.6
20726,2011-05,1282,1995.3
20726,2011-06,822,1296.3
20726,2011-07,957,1539.05
20726,2011-08,1033,1644.45
20726,2011-09,820,1315.48
20726,2011-10,473,782.93
20726,2011-11,624,1022.0
20726,2011-12,170,280.5
20727,2010-12,459,733.35
20727,2011-01,683,1086.95
20727,2011-02,426,682.9
20727,2011-03,1033,1620.45
20727,2011-04,443,730.95
20727,2011-05,979,1575.35
20727,2011-06,1054,1659.1
20727,2011-07,1310,2099.5
20727,2011-08,1364,2150.6
20727,2011-09,1228,1980.2
20727,2011-10,938,1491.7
20727,2011-11,1112,1790.8
20727,2011-12,262,422.7
20728,2010-12,457,714.05
20728,2011-01,610,986.5
20728,2011-02,453,727.45
20728,2011-03,973,1515.45
20728,2011-04,615,994.75
20728,2011-05,940,1531.0
20728,2011-06,1127,1769.35
20728,2011-07,1569,2486.85
20728,2011-08,1447,2307.55
20728,2011-09,929,1492.85
20728,2011-10,759,1222.27
20728,2011-11,856,1377.36
20728,2011-12,85,140.25
20731,2010-12,1,1.25
20731,2011-01,3,3.75
20731,2011-03,2,2.5
20731,2011-04,20,25.0
20731,2011-05,35,43.75
20731,2011-06,13,16.25
20733,2010-12,635,461.75
20733,2011-01,31,26.35
20733,2011-02,1,0.85
20733,2011-03,31,26.35
20733,2011-04,1,0.85
20733,2011-05,5,4.25
20733,2011-06,25,21.25
20733,2011-07,4,3.4
20733,2011-08,110,80.5
20733,2011-09,30,25.18
20733,2011-10,15,12.67
20733,2011-11,29,24.65
20733,2011-12,1,0.85
20735,2010-12,105,76.25
20735,2011-01,11,9.35
20735,2011-02,3,2.55
20735,2011-03,4,3.4
20735,2011-05,3,2.55
20735,2011-06,8,6.8
20735,2011-07,1,0.85
20735,2011-09,3,2.55
20735,2011-10,8,6.8
20735,2011-11,6,5.1
20735,2011-12,6,5.1
20748,2010-12,7,89.25
20748,2011-01,6,76.5
20748,2011-02,3,38.25
20748,2011-03,3,38.25
20748,2011-04,1,12.75
20748,2011-05,1,12.75
20748,2011-06,7,89.25
20748,2011-08,2,25.5
20748,2011-09,5,63.75
20748,2011-10,4,51.0
20748,2011-11,14,178.5
20749,2010-12,141,1024.95
20749,2011-01,62,435.29999999999995
20749,2011-02,268,1765.8
20749,2011-03,119,888.4499999999999
20749,2011-04,69,510.15
20749,2011-05,119,811.6499999999999
20749,2011-06,45,357.75
20749,2011-07,74,549.9
20749,2011-08,121,885.15
20749,2011-09,148,1080.6
20749,2011-10,127,913.65
20749,2011-11,278,1925.06
20749,2011-12,148,975.0
20750,2010-12,178,1299.9
20750,2011-01,175,1218.45
20750,2011-02,127,913.65
20750,2011-03,97,694.3499999999999
20750,2011-04,171,1186.6499999999999
20750,2011-05,149,1027.75
20750,2011-06,82,594.3
20750,2011-07,57,433.95
20750,2011-08,161,1124.75
20750,2011-09,142,1013.6999999999999
20750,2011-10,121,894.75
20750,2011-11,206,1468.1
20750,2011-12,46,346.5
20751,2010-12,90,189.00000000000003
20751,2011-01,126,235.07999999999998
20751,2011-02,48,100.80000000000001
20751,2011-03,89,186.9
20751,2011-04,89,186.9
20751,2011-05,65,136.5
20751,2011-06,144,272.88
20751,2011-07,56,117.60000000000001
20751,2011-08,82,172.20000000000002
20751,2011-09,45,94.50000000000001
20751,2011-10,80,168.00000000000003
20751,2011-11,58,121.80000000000001
20751,2011-12,1,2.1
20752,2010-12,51,107.10000000000001
20752,2011-01,52,109.20000000000002
20752,2011-02,8,16.8
20752,2011-03,38,79.80000000000001
20752,2011-04,34,71.4
20752,2011-05,24,50.400000000000006
20752,2011-06,51,107.10000000000001
20752,2011-07,11,23.1
20752,2011-08,29,60.900000000000006
20752,2011-09,29,60.900000000000006
20752,2011-10,16,33.6
20752,2011-11,24,50.4
20754,2010-12,143,300.3
20754,2011-01,59,123.9
20754,2011-02,55,115.50000000000001
20754,2011-03,233,430.26
20754,2011-04,213,417.78000000000003
20754,2011-05,61,128.10000000000002
20754,2011-06,222,407.15999999999997
20754,2011-07,51,107.10000000000001
20754,2011-08,122,256.20000000000005
20754,2011-09,107,195.18
20754,2011-10,47,98.7
20754,2011-11,43,90.30000000000001
20755,2010-12,17,14.45
20755,2011-02,45,38.25
20755,2011-03,5,4.25
20755,2011-04,16,13.6
20755,2011-05,27,22.95
20755,2011-06,21,17.85
20755,2011-08,12,10.2
20755,2011-09,28,23.799999999999997
20755,2011-10,29,24.65
20755,2011-11,80,68.0
20755,2011-12,12,10.2
20756,2011-01,3,2.55
20756,2011-02,12,10.2
20756,2011-04,4,3.4
20756,2011-06,5,4.25
20756,2011-07,9,7.6499999999999995
20756,2011-09,1,0.85
20756,2011-10,16,13.6
20756,2011-11,13,11.049999999999999
20757,2010-12,25,21.25
20757,2011-02,27,22.95
20757,2011-04,1,0.85
20757,2011-05,24,20.4
20757,2011-06,5,4.25
20757,2011-07,6,5.1
20757,2011-09,3,2.55
20757,2011-10,13,11.829999999999998
20757,2011-11,60,51.0
20758,2010-12,13,11.05
20758,2011-01,6,5.1
20758,2011-02,9,7.6499999999999995
20758,2011-03,20,17.0
20758,2011-04,11,9.35
20758,2011-05,6,5.1
20758,2011-06,14,11.899999999999999
20758,2011-07,9,7.6499999999999995
20758,2011-08,3,2.55
20758,2011-09,11,9.35
20758,2011-10,15,12.75
20758,2011-11,37,31.449999999999996
20758,2011-12,7,5.949999999999999
20759,2010-12,5,4.25
20759,2011-01,3,2.55
20759,2011-02,3,2.55
20759,2011-03,6,5.1
20759,2011-04,3,2.55
20759,2011-05,3,2.55
20759,2011-06,5,4.25
20759,2011-09,2,1.7
20759,2011-10,7,5.949999999999999
20759,2011-11,26,22.099999999999998
20759,2011-12,1,0.85
20760,2010-12,4,3.4
20760,2011-02,3,2.55
20760,2011-03,4,3.4
20760,2011-04,10,8.5
20760,2011-06,8,6.8
20760,2011-09,9,7.6499999999999995
20760,2011-10,13,11.049999999999999
20760,2011-11,18,15.299999999999999
20761,2010-12,10,37.5
20761,2011-01,6,22.5
20761,2011-02,6,22.5
20761,2011-03,3,11.25
20761,2011-04,8,30.0
20761,2011-05,10,37.5
20761,2011-06,8,30.0
20761,2011-07,16,60.0
20761,2011-08,2,7.5
20761,2011-09,15,56.25
20761,2011-10,11,41.25
20761,2011-11,11,48.67
20761,2011-12,4,15.0
20762,2010-12,13,48.75
20762,2011-01,6,22.5
20762,2011-02,9,33.75
20762,2011-03,12,45.0
20762,2011-05,5,18.75
20762,2011-06,18,67.5
20762,2011-07,8,30.0
20762,2011-08,9,33.75
20762,2011-09,7,26.25
20762,2011-10,7,29.96
20762,2011-11,6,22.5
20762,2011-12,1,3.75
20763,2010-12,8,30.0
20763,2011-01,1,3.75
20763,2011-02,1,3.75
20763,2011-03,1,3.75
20763,2011-04,16,20.0
20763,2011-06,1,3.75
20763,2011-07,6,22.5
20763,2011-08,5,18.75
20763,2011-09,5,18.75
20763,2011-10,2,7.5
20763,2011-11,24,53.71
20763,2011-12,1,3.75
20764,2010-12,11,41.25
20764,2011-01,10,37.5
20764,2011-02,11,41.25
20764,2011-03,4,15.0
20764,2011-04,7,26.25
20764,2011-05,7,26.25
20764,2011-06,12,45.0
20764,2011-07,5,18.75
20764,2011-08,15,56.25
20764,2011-09,10,37.5
20764,2011-10,11,44.96
20764,2011-11,21,86.17
20764,2011-12,4,15.0
20765,2010-12,9,33.75
20765,2011-01,3,11.25
20765,2011-02,6,22.5
20765,2011-03,8,30.0
20765,2011-04,5,18.75
20765,2011-05,6,22.5
20765,2011-06,8,30.0
20765,2011-07,10,37.5
20765,2011-08,12,45.0
20765,2011-09,5,18.75
20765,2011-10,12,48.71
20765,2011-11,11,48.67
20765,2011-12,1,7.46
20766,2010-12,4,15.0
20766,2011-01,1,3.75
20766,2011-02,2,7.5
20766,2011-03,4,15.0
20766,2011-04,26,84.7
20766,2011-05,9,33.75
20766,2011-06,8,30.0
20766,2011-07,8,30.0
20766,2011-08,16,60.0
20766,2011-09,5,18.75
20766,2011-10,16,63.71
20766,2011-11,12,52.42
20766,2011-12,2,7.5
20767,2010-12,4,10.2
20767,2011-01,21,53.55
20767,2011-02,20,51.0
20767,2011-03,8,20.4
20767,2011-04,12,30.599999999999998
20767,2011-05,8,20.4
20767,2011-06,13,33.15
20767,2011-07,13,33.15
20767,2011-08,56,126.60000000000001
20767,2011-09,14,38.11
20767,2011-10,21,53.55
20767,2011-11,19,48.449999999999996
20767,2011-12,8,22.81
20768,2010-12,5,12.75
20768,2011-01,6,15.299999999999999
20768,2011-02,13,33.15
20768,2011-03,4,10.2
20768,2011-04,2,5.1
20768,2011-05,7,17.849999999999998
20768,2011-06,1,2.55
20768,2011-07,14,35.699999999999996
20768,2011-08,12,30.599999999999998
20768,2011-09,7,17.849999999999998
20768,2011-10,10,25.5
20768,2011-11,42,90.9
20768,2011-12,8,22.81
20769,2010-12,4,10.2
20769,2011-02,9,22.95
20769,2011-03,3,7.6499999999999995
20769,2011-06,7,17.849999999999998
20769,2011-07,4,10.2
20769,2011-09,15,43.07
20769,2011-10,3,7.6499999999999995
20769,2011-11,14,35.699999999999996
20769,2011-12,7,17.849999999999998
20770,2010-12,6,15.299999999999999
20770,2011-01,43,93.45
20770,2011-02,7,17.849999999999998
20770,2011-03,7,17.849999999999998
20770,2011-04,6,15.299999999999999
20770,2011-05,2,5.1
20770,2011-06,9,22.95
20770,2011-07,9,22.95
20770,2011-08,12,30.599999999999998
20770,2011-09,1,2.55
20770,2011-10,4,10.2
20770,2011-11,2,5.1
20771,2010-12,6,15.299999999999999
20771,2011-02,1,2.55
20771,2011-03,1,2.55
20771,2011-04,6,15.299999999999999
20771,2011-05,13,33.15
20771,2011-07,3,7.6499999999999995
20771,2011-09,12,30.599999999999998
20771,2011-10,6,15.299999999999999
20771,2011-11,21,55.959999999999994
20771,2011-12,2,5.1
20772,2010-12,8,20.4
20772,2011-01,18,45.9
20772,2011-03,1,2.55
20772,2011-04,14,35.699999999999996
20772,2011-05,9,22.95
20772,2011-07,12,30.599999999999998
20772,2011-08,16,40.8
20772,2011-09,12,30.599999999999998
20772,2011-10,19,48.449999999999996
20772,2011-11,105,243.9
20772,2011-12,4,12.61
20773,2010-12,17,28.049999999999997
20773,2011-01,3,4.949999999999999
20773,2011-02,3,4.949999999999999
20773,2011-03,11,18.15
20773,2011-04,2,3.3
20773,2011-05,6,9.899999999999999
20773,2011-06,3,4.949999999999999
20773,2011-07,6,9.899999999999999
20773,2011-08,3,4.949999999999999
20773,2011-09,2,3.3
20774,2010-12,8,13.2
20774,2011-01,4,6.6
