StockCode,Month,Quantity,TotalSales
90010E,2011-10,3,26.849999999999998
90011A,2011-11,1,2.95
90011B,2011-02,1,2.95
90013A,2011-08,4,15.0
90013A,2011-11,4,15.0
90013C,2011-05,2,7.5
90013C,2011-09,4,15.0
90014A,2010-12,1,9.95
90014A,2011-02,2,19.9
90014A,2011-03,2,19.9
90014A,2011-04,1,9.95
90014A,2011-08,1,9.95
90014A,2011-09,1,9.95
90014A,2011-10,1,2.95
90014B,2010-12,1,9.95
90014B,2011-02,1,9.95
90014B,2011-03,2,19.9
90014B,2011-05,3,29.849999999999998
90014B,2011-08,1,9.95
90014B,2011-10,2,5.9
90014C,2011-03,1,9.95
90014C,2011-08,2,19.9
90014C,2011-11,1,2.95
90016A,2011-01,3,25.5
90016A,2011-05,1,8.5
90016A,2011-08,1,8.5
90016B,2011-01,1,8.5
90016B,2011-02,2,17.0
90016B,2011-04,2,17.0
90016B,2011-08,2,17.0
90016B,2011-10,1,8.5
90016B,2011-11,1,8.5
90018A,2011-02,2,8.5
90018A,2011-03,2,8.5
90018A,2011-11,3,12.75
90018B,2011-02,1,4.25
90018B,2011-04,2,8.5
90018B,2011-05,4,17.0
90018B,2011-10,1,4.25
90018C,2011-08,2,8.5
90018C,2011-09,4,17.0
90019A,2010-12,2,9.9
90019A,2011-05,2,9.9
90019A,2011-08,2,9.9
90019A,2011-09,3,14.850000000000001
90019A,2011-11,4,19.8
90019B,2011-08,1,4.95
90019B,2011-10,1,4.95
90019C,2011-09,2,9.9
90019C,2011-10,1,4.95
90019C,2011-11,1,4.95
90021,2011-04,1,11.95
90022,2010-12,1,3.75
90022,2011-03,1,3.75
90022,2011-09,4,15.0
90022,2011-12,2,7.5
90023,2011-02,2,8.5
90023,2011-05,3,12.75
90023,2011-09,1,4.25
90023,2011-11,2,8.5
90024B,2011-08,2,17.0
90024B,2011-09,2,17.0
90024C,2011-02,2,17.0
90024D,2011-04,1,8.5
90024F,2011-02,2,17.0
90025A,2011-04,1,3.75
90025A,2011-10,1,3.75
90025F,2011-10,1,3.75
90026A,2011-06,2,17.0
90026B,2011-02,1,8.5
90026B,2011-03,1,8.5
90026C,2011-02,1,8.5
90026C,2011-11,2,17.0
90026D,2011-02,1,8.5
90026D,2011-03,1,8.5
90026D,2011-11,1,8.5
90027A,2010-12,4,11.8
90027D,2010-12,4,11.8
90028,2011-09,2,17.0
90029,2011-02,1,8.5
90029,2011-06,2,17.0
90030B,2011-03,4,23.8
90032,2010-12,4,25.0
90032,2011-01,1,6.25
90032,2011-02,2,12.5
90032,2011-04,1,6.25
90032,2011-05,2,12.5
90033,2011-05,2,5.1
90035A,2010-12,1,10.75
90035A,2011-04,3,32.25
90035C,2011-05,2,21.5
90036A,2011-05,1,7.95
90036A,2011-06,3,23.85
90036A,2011-08,2,15.9
90036B,2011-06,3,23.85
90036B,2011-08,1,7.95
90036C,2011-05,3,23.85
90036C,2011-10,3,23.85
90036D,2010-12,1,7.95
90036D,2011-03,4,31.8
90036D,2011-05,3,23.85
90036D,2011-06,3,23.85
90036E,2010-12,1,7.95
90036E,2011-05,1,7.95
90036E,2011-08,4,31.8
90036E,2011-10,1,7.95
90036F,2011-03,4,31.8
90039C,2011-02,1,3.75
90039D,2011-08,2,7.5
90040A,2010-12,3,10.5
90040A,2011-03,3,10.5
90040B,2010-12,3,10.5
90040B,2011-03,1,3.5
90040C,2011-03,3,10.5
90040C,2011-09,3,10.5
90040C,2011-12,1,3.5
90041,2011-05,2,7.0
90042A,2010-12,1,2.55
90042A,2011-04,2,5.1
90043,2011-07,3,14.850000000000001
90043,2011-10,1,9.96
90046,2011-07,3,14.850000000000001
90048,2011-07,3,14.850000000000001
90049,2011-07,3,14.850000000000001
90049,2011-10,1,9.96
90049,2011-11,1,9.96
90050,2011-05,3,20.85
90050,2011-11,3,20.85
90051,2011-04,3,20.85
90051,2011-10,3,20.85
90054,2011-10,1,2.55
90055,2011-02,1,2.55
90059B,2010-12,2,3.3
90059B,2011-11,1,1.65
90059C,2010-12,1,1.65
90059C,2011-11,1,1.65
90059E,2010-12,3,4.949999999999999
90059E,2011-11,1,1.65
90059F,2011-06,2,3.3
90059F,2011-11,1,1.65
90060B,2010-12,1,5.95
90060D,2010-12,3,17.85
90062,2010-12,4,51.0
90062,2011-01,2,25.5
90062,2011-03,4,51.0
90063A,2011-02,3,25.5
90063A,2011-05,2,17.0
90063A,2011-08,1,8.5
90063A,2011-09,2,17.0
90063A,2011-10,1,8.5
90063A,2011-11,2,17.0
90063B,2011-02,1,8.5
90063B,2011-05,2,17.0
90063B,2011-08,1,8.5
90063B,2011-10,2,17.0
90063B,2011-11,2,17.0
90064A,2011-05,2,7.5
90064B,2011-02,1,3.75
90064B,2011-05,2,7.5
90064B,2011-06,4,15.0
90064B,2011-08,1,3.75
90064B,2011-10,3,11.25
90065A,2011-02,4,27.0
90065A,2011-05,1,6.75
90065A,2011-06,3,20.25
90065B,2011-11,1,6.75
90067A,2010-12,1,2.95
90067A,2011-06,3,8.850000000000001
90069,2011-11,2,15.0
90070,2011-02,2,11.9
90070,2011-08,3,17.85
90070,2011-11,3,17.85
90071,2011-10,1,1.25
90072,2011-01,2,7.5
90072,2011-05,2,7.5
90073,2011-01,2,9.9
90073,2011-12,2,9.9
90074,2011-09,2,17.9
90078,2010-12,2,15.0
90079,2011-06,4,19.8
90079,2011-10,1,4.95
90081A,2010-12,4,19.8
90081A,2011-05,2,9.9
90081A,2011-07,1,4.95
90081A,2011-08,3,14.850000000000001
90081A,2011-10,1,4.95
90081A,2011-11,2,9.9
90081A,2011-12,2,9.9
90081C,2010-12,3,14.850000000000001
90081C,2011-05,3,14.850000000000001
90081C,2011-08,3,14.850000000000001
90081C,2011-10,1,4.95
90081C,2011-12,1,4.95
90082A,2011-02,2,12.7
90082A,2011-05,3,19.049999999999997
90082A,2011-08,3,19.049999999999997
90082A,2011-10,1,6.35
90082A,2011-11,1,6.35
90082A,2011-12,2,12.7
90082B,2011-02,2,12.7
90082B,2011-05,3,19.049999999999997
90082B,2011-08,3,19.049999999999997
90082B,2011-11,1,6.35
90082B,2011-12,1,6.35
90082D,2011-11,1,6.35
90084,2011-03,1,0.85
90086,2010-12,1,0.85
90086,2011-09,2,3.26
90087,2011-09,2,3.26
90087,2011-11,3,4.89
90093,2011-07,1,0.85
90093,2011-09,1,1.63
90093,2011-11,1,1.63
90094,2010-12,3,7.6499999999999995
90094,2011-02,1,2.55
90094,2011-05,1,2.55
90094,2011-08,2,5.1
90094,2011-12,1,2.55
90096,2011-02,2,5.1
90096,2011-08,1,2.55
90098,2011-06,1,2.55
90098,2011-11,3,7.6499999999999995
90099,2011-03,4,10.2
90099,2011-05,2,5.1
90099,2011-10,1,2.55
90099,2011-12,1,2.55
90100,2011-02,1,2.55
90101,2011-08,1,2.55
90101,2011-11,2,5.1
90103,2011-11,2,5.1
90104,2010-12,1,0.85
90108,2011-08,1,1.05
90114,2010-12,1,2.55
90114,2011-12,2,5.1
90116,2011-06,2,3.38
90116,2011-11,2,3.38
90120B,2011-02,1,4.25
90120B,2011-03,4,17.0
90120B,2011-07,1,4.25
90120B,2011-08,4,17.0
90120C,2010-12,4,17.0
90120C,2011-01,4,17.0
90120C,2011-02,1,4.25
90120C,2011-03,4,17.0
90120C,2011-06,4,17.0
90120C,2011-09,4,17.0
90120D,2010-12,1,4.25
90120D,2011-02,1,4.25
90122A,2011-02,1,4.95
90122A,2011-05,1,4.95
90122B,2011-02,1,4.95
90122C,2011-02,1,4.95
90122C,2011-06,4,19.8
90122C,2011-07,1,4.95
90123A,2011-01,1,5.95
90123A,2011-02,2,11.9
90123A,2011-04,3,17.85
90123A,2011-05,4,23.8
90123A,2011-07,1,5.95
90123A,2011-08,3,17.85
90123B,2011-01,2,11.9
90123B,2011-04,2,11.9
90123B,2011-07,1,5.95
90123B,2011-08,3,17.85
90123C,2011-01,2,11.9
90123C,2011-04,4,23.8
90123C,2011-05,3,17.85
90123C,2011-07,1,5.95
90123C,2011-08,3,17.85
90123D,2011-01,1,5.95
90123D,2011-04,2,11.9
90124A,2011-03,1,9.95
90124A,2011-05,2,19.9
90124A,2011-10,3,29.849999999999998
90124B,2011-03,2,19.9
90124B,2011-05,2,19.9
90124C,2011-03,1,9.95
90124C,2011-08,3,29.849999999999998
90124C,2011-09,1,9.95
90124C,2011-10,2,19.9
90125B,2011-05,1,2.1
90125E,2011-05,1,2.1
90128B,2010-12,1,1.25
90129A,2010-12,4,11.8
90129A,2011-06,3,8.850000000000001
90129B,2010-12,3,8.850000000000001
90129B,2011-06,3,8.850000000000001
90129B,2011-12,1,2.95
90129C,2010-12,3,8.850000000000001
90129C,2011-03,2,5.9
90129C,2011-06,3,8.850000000000001
90129C,2011-12,1,2.95
90129F,2010-12,1,2.95
90129F,2011-06,3,8.850000000000001
90129F,2011-10,2,5.9
90129F,2011-12,1,2.95
90130A,2011-11,1,2.95
90130B,2011-05,2,5.9
90130B,2011-11,1,2.95
90131,2011-03,4,27.8
90133,2010-12,1,4.95
90136,2010-12,1,9.95
90136,2011-04,2,19.9
90138,2011-04,4,19.8
90141A,2011-03,1,4.95
90141A,2011-07,3,14.850000000000001
90141B,2011-05,3,14.850000000000001
90141B,2011-07,3,14.850000000000001
90141C,2011-03,1,4.95
90141C,2011-07,3,14.850000000000001
90141D,2011-07,3,14.850000000000001
90141E,2011-07,3,14.850000000000001
90142D,2011-10,3,14.850000000000001
90143,2011-02,2,15.0
90143,2011-03,2,15.0
90143,2011-09,2,15.0
90144,2011-06,2,7.5
90145,2010-12,2,11.9
90145,2011-01,2,11.9
90145,2011-02,1,5.95
90145,2011-03,3,17.85
90145,2011-06,1,5.95
90145,2011-08,2,11.9
90145,2011-10,3,17.85
90145,2011-11,2,11.9
90146,2010-12,2,15.0
90146,2011-01,2,15.0
90147,2010-12,1,9.95
90147,2011-02,4,39.8
90147,2011-03,1,9.95
90147,2011-04,1,9.95
90147,2011-05,2,19.9
90147,2011-09,2,19.9
90148,2011-01,1,12.75
90148,2011-02,2,25.5
90148,2011-04,1,12.75
90148,2011-08,2,25.5
90148,2011-09,2,25.5
90149,2011-05,1,7.5
90151,2011-11,2,17.0
90152A,2011-02,1,5.95
90152A,2011-06,1,5.95
90152A,2011-09,1,5.95
90152B,2010-12,1,5.95
90152C,2011-02,1,5.95
90154,2010-12,1,8.95
90154,2011-01,2,17.9
90154,2011-08,1,8.95
90154,2011-11,1,8.95
90155,2011-01,2,15.0
90155,2011-09,1,7.5
90155,2011-11,3,22.5
90156,2011-01,2,9.9
90156,2011-09,1,4.95
90157,2011-04,2,9.9
90158,2011-04,2,9.9
90158,2011-08,1,4.95
90158,2011-09,1,4.95
90159,2011-04,2,9.9
90159,2011-11,1,4.95
90160A,2010-12,3,20.85
90160A,2011-03,2,13.9
90160A,2011-04,3,20.85
90160A,2011-05,3,20.85
90160A,2011-06,1,6.95
90160A,2011-08,2,13.9
90160A,2011-10,1,6.95
90160B,2010-12,2,13.9
90160B,2011-01,2,13.9
90160B,2011-03,2,13.9
90160B,2011-04,3,20.85
90160B,2011-08,2,13.9
90160B,2011-11,1,6.95
90160C,2011-01,2,13.9
90160C,2011-03,2,13.9
90160C,2011-04,3,20.85
90160C,2011-06,2,13.9
90160C,2011-08,3,20.85
90160C,2011-10,1,6.95
90160D,2010-12,2,13.9
90160D,2011-02,1,6.95
90160D,2011-04,3,20.85
90160D,2011-06,1,6.95
90161A,2010-12,1,4.95
90161A,2011-02,1,4.95
90161A,2011-05,3,14.850000000000001
90161A,2011-10,1,4.95
90161A,2011-11,1,4.95
90161A,2011-12,2,9.9
90161B,2011-01,2,9.9
90161B,2011-02,1,4.95
90161B,2011-07,2,9.9
90161C,2010-12,3,14.850000000000001
90161C,2011-01,2,9.9
90161C,2011-02,1,4.95
90161C,2011-07,2,9.9
90161C,2011-08,1,4.95
90161D,2010-12,3,14.850000000000001
90161D,2011-02,1,4.95
90161D,2011-05,3,14.850000000000001
90161D,2011-07,2,9.9
90162B,2010-12,3,8.850000000000001
90162B,2011-02,2,5.9
90162B,2011-05,1,2.95
90162B,2011-06,4,11.8
90162B,2011-09,1,2.95
90162B,2011-10,4,11.8
90162C,2010-12,2,5.9
90162C,2011-02,2,5.9
90162C,2011-03,3,8.850000000000001
90162C,2011-05,3,8.850000000000001
90162C,2011-10,4,11.8
90162D,2010-12,3,8.850000000000001
90162D,2011-06,3,8.850000000000001
90162D,2011-10,4,11.8
90163A,2011-04,2,15.0
90163A,2011-11,2,15.0
90163B,2011-04,2,15.0
90164A,2011-03,2,15.0
90164A,2011-04,2,15.0
90164A,2011-08,2,15.0
90164B,2011-04,2,15.0
90165B,2010-12,1,2.55
90166,2011-03,2,8.5
90166,2011-07,3,12.75
90166,2011-09,4,16.9
90166,2011-10,4,16.6
90166,2011-11,1,4.15
90170,2011-11,1,1.65
90173,2011-05,4,15.0
90174,2011-02,1,2.55
90175A,2010-12,1,8.95
90175A,2011-02,1,8.95
90175A,2011-03,1,8.95
90175A,2011-06,1,8.95
90175C,2010-12,2,17.9
90175C,2011-04,2,17.9
90175C,2011-05,3,26.849999999999998
90175C,2011-11,2,17.9
90175D,2010-12,2,17.9
90175D,2011-04,1,8.95
90176A,2011-11,2,15.0
90176B,2011-11,2,15.0
90176C,2011-08,2,15.0
90176D,2011-06,2,15.0
90176D,2011-08,2,15.0
90176D,2011-10,1,7.5
90176D,2011-11,2,15.0
90176E,2011-08,2,15.0
90176E,2011-10,1,7.5
90177B,2010-12,1,2.95
90177C,2010-12,1,2.95
90177D,2010-12,1,2.95
90177D,2011-06,2,5.9
90177D,2011-10,1,2.95
90178A,2010-12,4,47.8
90178A,2011-09,1,11.95
90178A,2011-10,1,11.95
90178B,2010-12,1,11.95
90179A,2010-12,1,5.95
90179A,2011-11,2,11.9
90179C,2010-12,1,5.95
90180A,2010-12,1,9.95
90180A,2011-02,1,9.95
90180B,2011-02,1,9.95
90180B,2011-04,1,9.95
90180B,2011-12,1,9.95
90181A,2011-11,1,8.95
90183A,2011-10,1,2.95
90183A,2011-12,1,2.95
90183C,2011-03,1,2.95
90184A,2011-04,2,17.9
90184A,2011-11,1,8.95
90184B,2011-01,1,8.95
90184B,2011-02,2,17.9
90184B,2011-04,1,8.95
90184B,2011-08,2,17.9
90184B,2011-11,1,8.95
90184B,2011-12,2,17.9
90184C,2011-01,1,8.95
90184C,2011-02,3,26.849999999999998
90184C,2011-04,1,8.95
90184C,2011-09,4,35.8
90184C,2011-11,2,17.9
90185A,2010-12,3,12.75
90185A,2011-03,1,4.25
90185B,2010-12,1,4.25
90185C,2010-12,3,12.75
90186A,2010-12,3,8.850000000000001
90186A,2011-08,2,5.9
90186B,2010-12,1,2.95
90186B,2011-02,1,2.95
90186B,2011-05,1,2.95
90187B,2011-06,4,13.4
90188,2011-10,2,5.1
90188,2011-11,1,2.55
90189A,2011-10,1,7.5
90189A,2011-11,1,7.5
90190C,2010-12,3,8.850000000000001
90190C,2011-03,1,2.95
90190C,2011-11,1,2.95
90191,2011-02,1,12.75
90191,2011-07,1,12.75
90191,2011-09,1,12.75
90192,2011-02,3,14.850000000000001
90192,2011-07,1,4.95
90192,2011-10,4,19.8
90192,2011-11,2,9.9
90192,2011-12,2,9.9
90194,2010-12,1,4.25
90194,2011-04,2,8.5
90194,2011-05,1,4.25
90194,2011-09,3,12.75
90195A,2011-01,1,8.95
90195A,2011-10,1,2.95
90195A,2011-11,1,2.95
90195B,2010-12,2,17.9
90195B,2011-11,1,2.95
90196A,2011-01,1,12.75
90196A,2011-11,2,25.5
90196B,2010-12,2,25.5
90196B,2011-11,2,25.5
90197B,2011-01,3,14.850000000000001
90198A,2011-01,4,17.0
90198A,2011-02,1,4.25
90198A,2011-05,3,12.75
90198A,2011-06,4,17.0
90198A,2011-08,2,8.5
90198B,2010-12,1,4.25
90198B,2011-02,2,8.5
90198B,2011-03,4,17.0
90198B,2011-04,1,4.25
90198B,2011-05,3,12.75
90198B,2011-06,4,17.0
90198B,2011-07,1,4.25
90198B,2011-08,2,8.5
90198B,2011-12,2,8.5
90199A,2010-12,2,12.7
90199A,2011-03,4,25.4
90199A,2011-11,2,12.7
90199B,2011-11,2,12.7
90199C,2011-04,2,12.7
90199C,2011-05,1,6.35
90199C,2011-09,4,25.4
90199C,2011-11,4,25.4
90199D,2010-12,1,6.35
90199D,2011-10,1,6.35
90200A,2011-02,2,8.5
90200A,2011-05,4,17.0
90200A,2011-06,3,12.75
90200A,2011-09,1,4.25
90200A,2011-10,2,8.5
90200A,2011-11,1,4.25
90200B,2011-02,4,17.0
90200B,2011-03,3,12.75
90200B,2011-04,3,12.75
90200B,2011-10,4,17.0
90200B,2011-11,1,4.25
90200C,2011-02,2,8.5
90200D,2011-02,4,17.0
90200D,2011-04,2,8.5
90200D,2011-09,1,4.25
90200E,2011-02,3,12.75
90200E,2011-04,2,8.5
90200E,2011-06,3,12.75
90200E,2011-11,1,4.25
90201A,2011-04,3,8.850000000000001
90201A,2011-10,2,5.9
90201B,2011-05,1,2.95
90201C,2011-04,3,8.850000000000001
90201D,2011-04,3,8.850000000000001
90201D,2011-10,1,2.95
90202B,2011-02,1,2.95
90202C,2011-02,1,2.95
90204,2011-09,4,13.4
90204,2011-11,2,6.7
90205A,2011-07,1,1.65
90205A,2011-09,4,6.6
90205A,2011-11,2,3.3
90205C,2011-07,1,1.65
90205C,2011-08,1,1.65
90205C,2011-09,4,6.6
90206A,2011-06,2,9.9
90206A,2011-09,3,14.850000000000001
90206A,2011-11,1,4.95
90206C,2011-06,2,9.9
90206C,2011-11,4,19.8
90208,2011-06,3,7.6499999999999995
90208,2011-11,1,2.55
90209B,2011-05,2,4.2
90209B,2011-10,1,2.1
90209C,2011-10,1,2.1
90210A,2011-01,2,5.9
90210C,2011-01,2,5.9
90211A,2011-08,2,11.9
90211A,2011-11,3,17.85
90211B,2010-12,2,11.9
90211B,2011-11,2,11.9
90212B,2010-12,3,11.25
90212C,2010-12,3,11.25
90212C,2011-09,3,11.25
90214A,2011-02,1,1.25
90214A,2011-04,1,1.25
90214A,2011-05,1,1.25
90214A,2011-10,2,2.5
90214B,2010-12,1,1.25
90214C,2010-12,1,1.25
90214C,2011-05,1,1.25
90214D,2010-12,1,1.25
90214D,2011-06,1,1.25
90214D,2011-10,1,1.25
90214E,2011-06,3,3.75
90214G,2011-01,1,1.25
90214G,2011-04,1,1.25
90214G,2011-07,1,1.25
90214H,2011-06,2,2.5
90214J,2010-12,3,3.75
90214J,2011-06,2,2.5
90214K,2010-12,2,2.5
90214K,2011-01,2,2.5
90214K,2011-02,3,3.75
90214K,2011-06,3,3.75
90214L,2011-06,2,2.5
90214L,2011-10,1,1.25
90214M,2011-07,1,1.25
90214N,2011-06,2,2.5
90214N,2011-09,1,1.25
90214N,2011-11,2,2.5
90214P,2011-03,1,1.25
90214P,2011-04,1,1.25
90214P,2011-05,1,1.25
90214R,2011-01,1,1.25
90214R,2011-02,1,1.25
90214S,2010-12,3,3.75
90214V,2010-12,1,1.25
90214V,2011-06,1,1.25
90214Y,2011-05,1,1.25
BANK CHARGES,2010-12,1,15.0
BANK CHARGES,2011-01,1,15.0
BANK CHARGES,2011-04,1,15.0
BANK CHARGES,2011-05,1,15.0
BANK CHARGES,2011-09,3,30.001
BANK CHARGES,2011-10,2,30.0
BANK CHARGES,2011-11,2,30.0
BANK CHARGES,2011-12,1,15.0
C2,2011-01,4,200.0
C2,2011-02,4,200.0
C2,2011-12,3,150.0
DOT,2011-08,1,11.17
DOT,2011-11,4,5205.34
DOT,2011-12,1,1599.26
PADS,2011-04,1,0.001
PADS,2011-07,1,0.001
PADS,2011-09,1,0.001
